(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.33148300, -0.05489797, 0.66082330)
(-1.07885700, 0.07580251, 0.59381510)
(-1.06655500, 0.07806919, 0.58926390)
(-1.04270700, 0.08239417, 0.57933480)
(-1.01935200, 0.08650780, 0.57017390)
(-1.00779900, 0.08908467, 0.56537510)
(-0.98541270, 0.09411686, 0.55585320)
(-0.96353860, 0.09948766, 0.54617440)
(-0.95295750, 0.10216690, 0.54117910)
(-0.93250710, 0.10766440, 0.53101200)
(-0.92258790, 0.11011830, 0.52590290)
(-0.90346560, 0.11566370, 0.51555010)
(-0.89406500, 0.11861160, 0.51042040)
(-0.87592710, 0.12436030, 0.50042270)
(-0.86727510, 0.12746570, 0.49555730)
(-0.85123670, 0.13303630, 0.48608890)
(-0.83726710, 0.13880800, 0.47677860)
(-0.80104540, 0.15484090, 0.44501570)
(-0.79165950, 0.15785090, 0.43698280)
(-0.77251770, 0.16301360, 0.42325100)
(-0.75938760, 0.16640000, 0.41388300)
(-0.75157530, 0.16863060, 0.40825260)
(-0.74163480, 0.17207580, 0.40106850)
(-0.73339220, 0.17532530, 0.39460730)
(-0.72861860, 0.17729730, 0.39032490)
(-0.71852910, 0.18113000, 0.38048970)
(-0.71356230, 0.18257880, 0.37562570)
(-0.70925250, 0.18302310, 0.37172740)
(-0.70503490, 0.18312340, 0.36877930)
(-0.70363950, 0.18314520, 0.36783150)
(-0.70015670, 0.18276690, 0.36507300)
(-0.69746860, 0.18200530, 0.36357830)
(-0.69598900, 0.18170690, 0.36364860)
(-0.69570850, 0.18157980, 0.36371420)
(-0.69459400, 0.18153550, 0.36346350)
(-0.69313110, 0.18135950, 0.36240090)
(-0.69226860, 0.18137860, 0.36164990)
(-0.69166330, 0.18147200, 0.36109900)
(-0.69130660, 0.18234960, 0.36045950)
(-0.69138620, 0.18284130, 0.36037010)
(-0.69125680, 0.18286190, 0.36040470)
(-0.69113790, 0.18241670, 0.36044340)
(-0.69126280, 0.18156630, 0.36040740)
(-0.69178730, 0.18112830, 0.36035740)
(-0.69228620, 0.18090350, 0.36021810)
(-0.69246000, 0.18071030, 0.36011250)
(-0.69267400, 0.18092690, 0.35996390)
(-0.69302330, 0.18110440, 0.35980110)
(-0.69315490, 0.18115360, 0.35974160)
(-0.69332930, 0.18088480, 0.35970330)
(-0.69338700, 0.18082760, 0.35968980)
(-0.69362150, 0.18066220, 0.35970560)
(-0.69367110, 0.18058360, 0.35970690)
(-0.69369160, 0.18048430, 0.35970440)
(-0.69371750, 0.18042840, 0.35970030)
(-0.69372840, 0.18036360, 0.35970410)
(-0.69374280, 0.18031910, 0.35974730)
(-0.69372260, 0.18030850, 0.35978340)
(-0.69374300, 0.18028410, 0.35978250)
(-0.69378830, 0.18030670, 0.35981680)
(-0.69392510, 0.18026390, 0.35983770)
(-0.69404350, 0.18022750, 0.35990930)
(-0.69405340, 0.18005430, 0.35999020)
(-0.69426780, 0.17974590, 0.36001030)
(-0.69444780, 0.17940000, 0.36001870)
(-0.69485770, 0.17832790, 0.35998190)
(-0.69511750, 0.17769870, 0.36000070)
(-0.69519700, 0.17714800, 0.35998890)
(-0.69528750, 0.17633140, 0.35998660)
(-0.69539340, 0.17590980, 0.35993910)
(-0.69543980, 0.17581640, 0.35993220)
(-0.69549540, 0.17591360, 0.35996820)
(-0.69549200, 0.17602650, 0.36001070)
(-0.69547440, 0.17611820, 0.36000540)
(-0.69543020, 0.17621410, 0.36000340)
(-0.69532790, 0.17651620, 0.35997960)
(-0.69530670, 0.17691500, 0.36000850)
(-0.69534150, 0.17705950, 0.35994770)
(-0.69539650, 0.17743310, 0.35992050)
(-0.69540920, 0.17786860, 0.35991990)
(-0.69538840, 0.17809090, 0.35991540)
(-0.69532290, 0.17860190, 0.35989620)
(-0.69525090, 0.17884690, 0.35991020)
(-0.69518580, 0.17886820, 0.35995360)
(-0.69517160, 0.17904840, 0.35994150)
(-0.69513770, 0.17893200, 0.35997490)
(-0.69506790, 0.17872220, 0.36000510)
(-0.69506970, 0.17873550, 0.36001680)
(-0.69507460, 0.17865880, 0.35999360)
(-0.69505830, 0.17872290, 0.35998430)
(-0.69497040, 0.17858240, 0.36000670)
(-0.69491630, 0.17852190, 0.36004520)
(-0.69490720, 0.17853790, 0.36003940)
(-0.69487630, 0.17849830, 0.36009640)
(-0.69487520, 0.17843230, 0.36017030)
(-0.69484710, 0.17853750, 0.36030360)
(-0.69486710, 0.17875220, 0.36040270)
(-0.69480530, 0.17892140, 0.36050140)
(-0.69472750, 0.17881760, 0.36054800)
(-0.69467090, 0.17876560, 0.36055680)
(-0.69467530, 0.17860580, 0.36052110)
(-0.69472520, 0.17866500, 0.36045210)
(-0.69473670, 0.17868600, 0.36043660)
(-0.69474050, 0.17869400, 0.36041750)
(-0.69478520, 0.17873060, 0.36035940)
(-0.69505360, 0.17897460, 0.36028640)
(-0.69507730, 0.17903330, 0.36026940)
(-0.69505890, 0.17898410, 0.36029190)
(-0.69518480, 0.17909640, 0.36017850)
(-0.69522550, 0.17905990, 0.36012880)
(-0.69525260, 0.17904190, 0.36010010)
(-0.69526990, 0.17899640, 0.36009980)
(-0.69536270, 0.17897840, 0.36004090)
(-0.69537520, 0.17891460, 0.36004340)
(-0.69537230, 0.17887470, 0.36004340)
(-0.69536620, 0.17880820, 0.36004890)
(-0.69534980, 0.17881810, 0.36005620)
(-0.69536800, 0.17864660, 0.36010160)
(-0.69540900, 0.17845290, 0.36013770)
(-0.69548030, 0.17815520, 0.36015490)
(-0.69551840, 0.17744400, 0.36020480)
(-0.69550990, 0.17701980, 0.36022260)
(-0.69545870, 0.17649940, 0.36021050)
(-0.69537570, 0.17650130, 0.36019090)
(-0.69535390, 0.17655900, 0.36018010)
(-0.69528660, 0.17676680, 0.36013870)
(-0.69526480, 0.17683820, 0.36014740)
(-0.69523540, 0.17701750, 0.36014330)
(-0.69522090, 0.17708850, 0.36014650)
(-0.69522440, 0.17724860, 0.36011680)
(-0.69523710, 0.17753240, 0.36006890)
(-0.69525660, 0.17771790, 0.36008130)
(-0.69526460, 0.17801910, 0.36009090)
(-0.69525650, 0.17819140, 0.36009690)
(-0.69525580, 0.17845190, 0.36009340)
(-0.69523890, 0.17847720, 0.36009570)
(-0.69526820, 0.17870510, 0.36008760)
(-0.69528600, 0.17877150, 0.36007540)
(-0.69530610, 0.17883690, 0.36006880)
(-0.69532220, 0.17890830, 0.36008850)
(-0.69527090, 0.17885330, 0.36013080)
(-0.69531240, 0.17893790, 0.36008370)
(-0.69532790, 0.17882840, 0.36010180)
(-0.69535510, 0.17882020, 0.36008340)
(-0.69540920, 0.17871830, 0.36008920)
(-0.69543130, 0.17869170, 0.36010010)
(-0.69544260, 0.17867000, 0.36010280)
(-0.69545850, 0.17868580, 0.36011680)
(-0.69546890, 0.17870650, 0.36012590)
(-0.69548520, 0.17869330, 0.36013540)
(-0.69547360, 0.17865270, 0.36013580)
(-0.69544420, 0.17856290, 0.36020960)
(-0.69547090, 0.17845160, 0.36021080)
(-0.69565760, 0.17802960, 0.36024270)
(-0.69586200, 0.17734100, 0.36024000)
(-0.69585730, 0.17666320, 0.36032190)
(-0.69590470, 0.17660930, 0.36031430)
(-0.69592850, 0.17650450, 0.36026150)
(-0.69596480, 0.17661570, 0.36026280)
(-0.69600930, 0.17680840, 0.36021450)
(-0.69601450, 0.17691650, 0.36019590)
(-0.69599020, 0.17709040, 0.36020610)
(-0.69597140, 0.17724550, 0.36017680)
(-0.69598000, 0.17728550, 0.36017450)
(-0.69598900, 0.17734750, 0.36017580)
(-0.69598530, 0.17754130, 0.36020940)
(-0.69598000, 0.17766310, 0.36021910)
(-0.69599960, 0.17830260, 0.36020130)
(-0.69600020, 0.17835830, 0.36019460)
(-0.69592340, 0.17863600, 0.36020030)
(-0.69584160, 0.17872920, 0.36020320)
(-0.69581880, 0.17879680, 0.36020610)
(-0.69582120, 0.17886090, 0.36019380)
(-0.69582950, 0.17890540, 0.36018150)
(-0.69584050, 0.17897780, 0.36019500)
(-0.69584230, 0.17898810, 0.36020520)
(-0.69586100, 0.17907960, 0.36021490)
(-0.69587420, 0.17907360, 0.36020460)
(-0.69590690, 0.17921410, 0.36018090)
(-0.69593110, 0.17928040, 0.36018370)
(-0.69596700, 0.17922210, 0.36016010)
(-0.69599620, 0.17902410, 0.36017810)
(-0.69619460, 0.17855250, 0.36019500)
(-0.69635380, 0.17818470, 0.36020620)
(-0.69649960, 0.17744230, 0.36026480)
(-0.69651250, 0.17708030, 0.36026520)
(-0.69647600, 0.17667500, 0.36020260)
(-0.69649090, 0.17655810, 0.36016780)
(-0.69652220, 0.17677370, 0.36005820)
(-0.69652390, 0.17690650, 0.36001080)
(-0.69647230, 0.17701360, 0.35998580)
(-0.69646790, 0.17719610, 0.35994520)
(-0.69643930, 0.17709310, 0.35994170)
(-0.69646540, 0.17736570, 0.35994020)
(-0.69653320, 0.17827870, 0.35991530)
(-0.69643460, 0.17859980, 0.35993060)
(-0.69639390, 0.17888090, 0.35991810)
(-0.69649310, 0.17904160, 0.35991470)
(-0.69650640, 0.17905670, 0.35991420)
(-0.69650800, 0.17894230, 0.35991270)
(-0.69644950, 0.17902800, 0.35992880)
(-0.69643290, 0.17905420, 0.35992690)
(-0.69639350, 0.17923670, 0.35991570)
(-0.69638920, 0.17930210, 0.35991020)
(-0.69638010, 0.17928600, 0.35991160)
(-0.69638010, 0.17928600, 0.35991160)
(-0.69635110, 0.17907660, 0.35991840)
(-0.69631900, 0.17897880, 0.35993500)
(-0.69632930, 0.17893490, 0.35994030)
(-0.69639060, 0.17872690, 0.35998950)
(-0.69645990, 0.17845750, 0.36001760)
(-0.69644650, 0.17832880, 0.36003200)
(-0.69642490, 0.17814280, 0.36004660)
(-0.69633910, 0.17792890, 0.36006700)
(-0.69631930, 0.17786850, 0.36007460)
(-0.69632270, 0.17784560, 0.36008160)
(-0.69633940, 0.17779130, 0.36008820)
(-0.69635440, 0.17780740, 0.36008070)
(-0.69629980, 0.17779770, 0.36005730)
(-0.69628990, 0.17786090, 0.36004700)
(-0.69632170, 0.17788170, 0.36002140)
(-0.69640280, 0.17797170, 0.35997620)
(-0.69640700, 0.17813130, 0.35996280)
(-0.69641280, 0.17822560, 0.35995330)
(-0.69644020, 0.17832970, 0.35995360)
(-0.69647490, 0.17840390, 0.35995210)
(-0.69649150, 0.17845000, 0.35995120)
(-0.69649180, 0.17851680, 0.35993950)
(-0.69647400, 0.17857620, 0.35992680)
(-0.69646010, 0.17869210, 0.35989290)
(-0.69649390, 0.17870650, 0.35984950)
(-0.69651650, 0.17865430, 0.35982790)
(-0.69660370, 0.17854570, 0.35979500)
(-0.69664540, 0.17850310, 0.35978160)
(-0.69671360, 0.17844290, 0.35978510)
(-0.69674500, 0.17853230, 0.35977380)
(-0.69676670, 0.17866160, 0.35977120)
(-0.69677100, 0.17874120, 0.35976060)
(-0.69680250, 0.17883190, 0.35974320)
(-0.69680970, 0.17886970, 0.35974580)
(-0.69682140, 0.17891710, 0.35974380)
(-0.69676550, 0.17889280, 0.35976270)
(-0.69677050, 0.17897630, 0.35973380)
(-0.69676660, 0.17896410, 0.35974040)
(-0.69677990, 0.17890850, 0.35975930)
(-0.69677690, 0.17885070, 0.35977010)
(-0.69679240, 0.17872230, 0.35977770)
(-0.69688680, 0.17834330, 0.35980810)
(-0.69703390, 0.17775990, 0.35986850)
(-0.69709430, 0.17753780, 0.35985180)
(-0.69718250, 0.17721950, 0.35984620)
(-0.69715950, 0.17703600, 0.35985080)
(-0.69709910, 0.17699090, 0.35980130)
(-0.69709380, 0.17700550, 0.35981630)
(-0.69702990, 0.17715020, 0.35979610)
(-0.69693250, 0.17736370, 0.35974990)
(-0.69694710, 0.17749980, 0.35973860)
(-0.69704310, 0.17771830, 0.35970540)
(-0.69701580, 0.17799600, 0.35969110)
(-0.69714800, 0.17852970, 0.35958230)
(-0.69723140, 0.17865110, 0.35953190)
(-0.69735720, 0.17862630, 0.35948220)
(-0.69747200, 0.17858330, 0.35942900)
(-0.69749020, 0.17866180, 0.35941040)
(-0.69740060, 0.17883790, 0.35941760)
(-0.69734790, 0.17895180, 0.35939970)
(-0.69730220, 0.17888630, 0.35943170)
(-0.69729190, 0.17879900, 0.35948960)
(-0.69730200, 0.17868640, 0.35946820)
(-0.69737220, 0.17871400, 0.35946150)
(-0.69764800, 0.17838560, 0.35948740)
(-0.69770710, 0.17741230, 0.35957890)
(-0.69771500, 0.17727600, 0.35957530)
(-0.69770310, 0.17733330, 0.35954450)
(-0.69763700, 0.17773460, 0.35953970)
(-0.69742700, 0.17775920, 0.35958830)
(-0.69740840, 0.17775720, 0.35956170)
(-0.69743030, 0.17780450, 0.35955720)
(-0.69744940, 0.17798720, 0.35953000)
(-0.69740050, 0.17825930, 0.35948590)
(-0.69743780, 0.17852420, 0.35947530)
(-0.69747470, 0.17865880, 0.35946430)
(-0.69750490, 0.17901470, 0.35950640)
(-0.69746660, 0.17919760, 0.35947640)
(-0.69750790, 0.17922220, 0.35949080)
(-0.69743310, 0.17930330, 0.35946570)
(-0.69756140, 0.17914720, 0.35942400)
(-0.69763610, 0.17870400, 0.35945260)
(-0.69752580, 0.17757060, 0.35965630)
(-0.69749080, 0.17733890, 0.35966360)
(-0.69742900, 0.17726450, 0.35969050)
(-0.69730320, 0.17703680, 0.35971530)
(-0.69732530, 0.17706250, 0.35970600)
(-0.69733130, 0.17706580, 0.35968220)
(-0.69728020, 0.17727150, 0.35963340)
(-0.69728510, 0.17735450, 0.35962960)
(-0.69735840, 0.17752460, 0.35960710)
(-0.69739940, 0.17760580, 0.35958100)
(-0.69739760, 0.17784230, 0.35954390)
(-0.69741520, 0.17803230, 0.35953930)
(-0.69746450, 0.17818260, 0.35953690)
(-0.69753760, 0.17832650, 0.35950640)
(-0.69757130, 0.17848280, 0.35950310)
(-0.69754400, 0.17859910, 0.35951950)
(-0.69749550, 0.17881810, 0.35956080)
(-0.69747110, 0.17891430, 0.35956190)
(-0.69742850, 0.17911550, 0.35953270)
(-0.69740710, 0.17921720, 0.35952160)
(-0.69735240, 0.17934860, 0.35954480)
(-0.69732550, 0.17937270, 0.35954290)
(-0.69735660, 0.17939250, 0.35953650)
(-0.69736000, 0.17936330, 0.35952650)
(-0.69736820, 0.17933760, 0.35954260)
(-0.69740680, 0.17928700, 0.35955900)
(-0.69737490, 0.17917810, 0.35959570)
(-0.69740300, 0.17906610, 0.35959220)
(-0.69744430, 0.17860370, 0.35962560)
(-0.69746160, 0.17812300, 0.35966230)
(-0.69747230, 0.17787080, 0.35969450)
(-0.69746300, 0.17772720, 0.35972630)
(-0.69744470, 0.17770910, 0.35973310)
(-0.69742510, 0.17773360, 0.35971520)
(-0.69742820, 0.17759820, 0.35972770)
(-0.69739560, 0.17735080, 0.35972560)
(-0.69738170, 0.17740560, 0.35970690)
